network station location channel phase dist_min_res dist_max_res n_data mean std_dev coeff0 coeff1 coeff2 coeff3 year month day
GT CPUP 00 BHZ P 5.5 98.75 333 -0.984096096096 1.46642358865 -0.90646735061 0.0609132512421 -0.00286931663267 2.52341338867e-05 2016 5 31
GT DBIC 00 BHZ P 13.48 98.77 477 -0.330519916143 1.29049568441 -4.58064587279 0.181967348582 -0.00280714095609 1.55071608743e-05 2016 5 31
GT LBTB 00 BHZ P 15.49 98.93 386 0.0797979274611 1.47319711189 -0.673343559073 0.101251152043 -0.00344066183131 2.85144207004e-05 2016 5 31
GT LPAZ 00 BHZ P 1.06 99.19 460 0.055002173913 1.78508022497 2.30315241058 -0.13120981401 0.000707337130347 6.66023964273e-06 2016 5 31
GT PLCA 00 BHZ P 2.82 98.27 525 -0.0313676190476 1.77055498806 1.10121375413 -0.117753867188 0.00135433216093 1.07435444631e-06 2016 5 31
GT VNDA 00 BHZ P 14.47 98.47 705 0.742529078014 1.62680736538 -6.96942775643 0.479815849672 -0.00824989962671 4.20142058362e-05 2016 5 31
G AIS 00 BHZ P 0.74 82.36 20 0.631 1.68611637233 -0.728027963172 0.196431214871 -0.0057606188259 4.50323230413e-05 2016 5 31
G ATD 00 BHZ P 6.64 97.15 78 2.04408974359 1.57885931359 1.40619748297 0.0218145160052 0.000163175588123 -3.99439069646e-06 2016 5 31
G CAN 00 BHZ P 17.71 92.73 442 0.442495475113 0.987293982059 1.79713950503 -0.0794149167417 0.0016756065599 -1.26731026136e-05 2016 5 31
G CLF 00 BHZ P 2.99 97.65 151 1.03635761589 1.09828632784 2.26386685081 -0.138717455204 0.00282422399435 -1.54977760307e-05 2016 5 31
G COYC 00 BHZ P 4.22 94.62 156 1.08378846154 2.19025022583 2.72112305132 -0.0907002716096 -0.000600438636096 1.95906376562e-05 2016 5 31
G DZM 00 BHZ P 1.55 93.12 677 0.404809453471 1.27408579037 -1.85203685004 0.192409519448 -0.00352454709231 1.67333566396e-05 2016 5 31
G ECH 00 BHZ P 3.36 97.92 279 0.287885304659 0.962792424661 -0.21565074892 -0.0101874033233 0.000594628144247 -4.35334579605e-06 2016 5 31
G FDF 00 BHZ P 0.56 81.22 98 -1.14739795918 1.45883294508 0.709771662948 -0.0542990766689 -0.00125459168088 2.30530396018e-05 2016 5 31
