GT CPUP -26.330640 -57.330870 105.000000
ND KOUNC -20.5507 164.2861 88.0
GT DBIC 6.670160 -4.856560 125.000000 2014 3 13
II MSVF -17.744800 178.052800 801.100000 2014 3 13
CN BBB 52.184700 -128.113300 14.000000 2014 3 13
CN EUNU 80.053200 -86.415800 623.000000 2014 3 13
PM PMOZ 32.823002 -17.197170 1027.000000 2014 3 13
ND MARNC -21.480900 168.030500 44.000000 2014 3 13
IM TX31 29.334200 -103.667800 1025.000000 2014 3 13
IU ANTO 39.868000 32.793400 1090.000000 2014 3 13
IU TEIG 20.226300 -88.276300 40.000000 2014 3 13
IU SDV 8.883900 -70.634000 1620.000000 2014 3 13
IU COLA 64.873599 -147.861600 200.000000 2014 3 13
CN FRB 63.746900 -68.545100 25.000000 2014 3 13
CN GAC 45.703300 -75.478300 62.000000 2014 3 13
CN KGNO 44.227200 -76.493400 89.000000 2014 3 13
NZ ODZ -45.045610 170.644530 274.000000 2014 3 13
AK ATKA 52.201600 -174.197500 55.000000 2014 3 13
PL SUW 54.012500 23.180800 152.000000 2014 3 13
IU YAK 62.031000 129.680500 110.000000 2014 3 13
IU RSSD 44.121200 -104.035900 2090.000000 2014 3 13
IU TIXI 71.634100 128.866700 40.000000 2014 3 13
CN MNTQ 45.500300 -73.622800 112.000000 2014 3 13
HT ALN 40.895700 26.049700 110.000000 2014 3 13
TM TMDB 13.668400 100.606756 -47.000000 2014 3 13
IU BILL 68.065300 166.453100 320.000000 2014 3 13
IU MA2 59.575600 150.770000 339.000000 2014 3 13
CN RES 74.689200 -94.896200 19.000000 2014 3 13
CN SADO 44.769400 -79.141700 243.000000 2014 3 13
CN ULM 50.250300 -95.875000 250.900000 2014 3 13
CN VLDQ 48.190100 -77.757300 93.000000 2014 3 13
AK GAMB 63.775800 -171.703500 10.000000 2014 3 13
CN YKW3 62.561600 -114.609900 170.300000 2014 3 13
II RAYN 23.522500 45.503200 631.000000 2014 3 13
HL KEK 39.712700 19.796230 227.000000 2014 3 13
AT CRAG 55.468940 -133.122970 57.900000 2014 3 13
AT SKAG 59.460100 -135.328970 134.000000 2014 3 13
AT SMY 52.730800 174.103100 58.000000 2014 3 13
AU COEN -13.957400 143.174900 285.400000 2014 3 13
IU TRQA -38.056800 -61.978700 540.000000 2014 3 13
HT AGG 39.021100 22.336000 622.000000 2014 3 13
IC SSE 31.094800 121.190800 40.000000 2014 3 13
AU HTT -33.430600 138.921700 708.000000 2014 3 13
AU KDU -12.686900 132.472700 46.000000 2014 3 13
AU LHI -31.520000 159.061300 73.700000 2014 3 13
AU MCQ -54.498600 158.956100 14.000000 2014 3 13
II ASCN -7.932700 -14.360100 173.000000 2014 3 13
DK ANGG 65.616300 -37.637100 9.000000 2014 3 13
DK NRS 61.159500 -45.418800 80.000000 2014 3 13
DK NUUK 64.183800 -51.667900 110.000000 2014 3 13
IN PBA 11.655733 92.743918 79.000000 2014 3 13
AU MILA -37.054700 149.155000 785.000000 2014 3 13
NO JMIC 70.986600 -8.505699 161.000000 2014 3 13
IN SHL 25.566817 91.855950 2.000000 2014 3 13
IU ULN 47.865100 107.053200 1610.000000 2014 3 13
IU POHA 19.757300 -155.532600 1990.000000 2014 3 13
AU NFK -29.043300 167.938900 203.000000 2014 3 13
AU NIUE -19.076300 -169.927200 108.800000 2014 3 13
AU QLP -26.583700 144.235000 210.000000 2014 3 13
AU RABL -4.191100 152.163700 277.000000 2014 3 13
IU MIDW 28.215600 -177.369800 20.000000 2014 3 13
IU WAKE 19.283400 166.652000 20.000000 2014 3 13
II EFI -51.675300 -58.063700 110.000000 2014 3 13
II FFC 54.725000 -101.978300 338.000000 2014 3 13
II BFO 48.330100 8.329600 589.000000 2014 3 13
II DGAR -7.412100 72.452500 1.000000 2014 3 13
II HOPE -54.283600 -36.487900 20.000000 2014 3 13
MY KKM 6.044300 116.214700 830.000000 2014 3 13
AU WRKA -25.037500 128.296100 622.000000 2014 3 13
AU XMI -10.450100 105.688400 252.000000 2014 3 13
PM ROSA 38.720829 -28.246999 310.000000 2014 3 13
II TLY 51.680700 103.643800 579.000000 2014 3 13
GT BOSA -28.614100 25.255530 1280.000000 2014 3 13
GT PLCA -40.732770 -70.550830 1050.000000 2014 3 13
UW BRAN 45.973400 -117.227700 1136.000000 2014 3 13
GT VNDA -77.517240 161.852820 151.000000 2014 3 13
JP JHJ2 33.115300 139.813800 70.000000 2014 3 13
BK WDC 40.579880 -122.541130 268.300000 2014 3 13
PM PESTR 38.867199 -7.590199 410.000000 2014 3 13
CI PHL 35.407730 -120.545560 355.000000 2014 3 13
JP JNU 33.125000 130.876700 540.000000 2014 3 13
JP JOW 26.836000 128.272500 220.000000 2014 3 13
KZ KKAR 43.103400 70.511500 520.900000 2014 3 13
PL BEL 51.837000 20.792000 180.000000 2014 3 13
IC XAN 34.031300 108.923700 630.000000 2014 3 13
C GO10 -53.154600 -71.049800 652.000000 2014 3 13
NN PRN 37.406500 -115.051200 1464.000000 2014 3 13
NZ URZ -38.261020 177.110690 95.000000 2014 3 13
II AAK 42.637500 74.494200 1633.100000 2014 3 13
II SHEL -15.958800 -5.745700 537.000000 2014 3 13
GT LBTB -25.015100 25.596650 1128.000000 2014 3 13
HL RDO 41.145030 25.535530 116.000000 2014 3 13
HT LIT 40.100800 22.490000 480.000000 2014 3 13
CN ICQ 49.521700 -67.271900 58.000000 2014 3 13
CN KAPO 49.450400 -82.507900 210.000000 2014 3 13
AT TTA 62.930100 -156.011600 990.000000 2014 3 13
AU ARMA -30.418300 151.629300 1112.000000 2014 3 13
AU EIDS -25.369100 151.081700 216.000000 2014 3 13
AU FITZ -18.102000 125.639000 110.000000 2014 3 13
DK ISOG 65.548000 -38.975700 12.000000 2014 3 13
