AU WB0 -- BHZ 2006 198 1.979188e+10 0.150000 3
G CAN -- BHZ 2006 198 2.312970e+08 0.150000 3
GE GVD -- BHZ 2006 198 5.967453e+08 0.150000 3
GE ISP -- BHZ 2006 198 9.937235e+08 0.150000 3
GE MALT -- BHZ 2006 198 6.050571e+08 0.150000 3
GE TIRR -- BHZ 2006 198 5.967453e+08 0.150000 3
GT LBTB 00 BHZ 2006 198 7.562634e+09 0.150000 3
GT VNDA 00 BHZ 2006 198 7.606384e+09 0.150000 3
IC BJT 00 BHZ 2006 198 1.006837e+09 0.150000 3
IC KMI 00 BHZ 2006 198 9.061835e+08 0.150000 3
IC SSE 00 BHZ 2006 198 1.004737e+09 0.150000 3
IC WMQ 00 BHZ 2006 198 9.485015e+08 0.150000 3
IC XAN 00 BHZ 2006 198 1.096648e+09 0.150000 3
II MBAR 10 BHZ 2006 198 1.303714e+09 0.150000 3
II NIL 00 BHZ 2006 198 1.607632e+09 0.150000 3
II OBN 00 BHZ 2006 198 1.641978e+09 0.150000 3
IU ANTO 00 BHZ 2006 198 1.017730e+09 0.150000 3
IU BILL 00 BHZ 2006 198 1.027842e+09 0.150000 3
IU FUNA 00 BHZ 2006 198 1.089257e+09 0.150000 3
IU KIEV 00 BHZ 2006 198 1.095858e+09 0.150000 3
IU QSPA 00 BHZ 2006 198 9.923530e+08 0.150000 3
IU SNZO 00 BHZ 2006 198 9.852470e+08 0.150000 3
IU TIXI 00 BHZ 2006 198 1.088256e+09 0.150000 3
IU ULN 00 BHZ 2006 198 1.064761e+09 0.150000 3
IU YSS 00 BHZ 2006 198 9.968019e+08 0.150000 3
KN EKS2 -- BHZ 2006 198 7.896156e+08 0.150000 3
KZ KKAR -- BHZ 2006 198 3.956722e+09 0.150000 4
KZ KNDC -- BHZ 2006 198 6.411417e+08 0.150000 3
KZ PDG -- BHZ 2006 198 1.047304e+09 0.150000 3
